time_s,body_x_m,body_y_m,body_z_m,body_dx_m,body_dy_m,body_dz_m,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,m1_cmd_rad,m1_cmd_deg,m1_q_rad,m1_q_deg,m1_vel_rad_s,j1_q_rad,j2_q_rad,j3_q_rad,j4_q_rad,j1_q_deg,j2_q_deg,j3_q_deg,j4_q_deg,j1_vel_rad_s,j2_vel_rad_s,j3_vel_rad_s,j4_vel_rad_s,j1_tau_raw_nm,j2_tau_raw_nm,j3_tau_raw_nm,j4_tau_raw_nm,j1_tau_applied_nm,j2_tau_applied_nm,j3_tau_applied_nm,j4_tau_applied_nm,j1_clipped,j2_clipped,j3_clipped,j4_clipped,tail_tip_relative_rad,tail_tip_relative_deg,safety_tripped
14.302,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.081052986,-61.93977354,0.01218049234,5.808675078e-06,5.771630162e-06,5.116105181e-06,3.94078679e-06,0.0003328125665,0.0003306900492,0.0002931312344,0.000225790451,-2.431610833e-06,-3.364093285e-06,-3.924013749e-06,-4.207191716e-06,-0.0001277884201,-0.0001269724995,-0.00011255039,-8.669310219e-05,-0.0001277884201,-0.0001269724995,-0.00011255039,-8.669310219e-05,0,0,0,0,-1.081032349,-61.93859112,1
14.307,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080992217,-61.93629173,0.01213220652,5.789714582e-06,5.750722618e-06,5.096587921e-06,3.922842638e-06,0.0003317262101,0.0003294921352,0.0002920129778,0.0002247623268,-5.397537828e-06,-5.120588463e-06,-3.395827211e-06,-2.681875776e-06,-0.0001273683233,-0.000126510777,-0.0001121215384,-8.629985615e-05,-0.0001273683233,-0.000126510777,-0.0001121215384,-8.629985615e-05,0,0,0,0,-1.080971657,-61.93511374,1
14.312,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080931692,-61.93282389,0.01208216696,5.756760929e-06,5.723270667e-06,5.079386866e-06,3.914728475e-06,0.0003298381049,0.0003279192542,0.00029102743,0.0002242974196,-6.70298816e-06,-5.290519068e-06,-3.753900847e-06,-1.441411247e-06,-0.0001266420374,-0.0001259066642,-0.0001117427572,-8.612258505e-05,-0.0001266420374,-0.0001259066642,-0.0001117427572,-8.612258505e-05,0,0,0,0,-1.080911218,-61.93165081,1
14.317,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080871428,-61.929371,0.01202874498,5.731868265e-06,5.699851495e-06,5.06049085e-06,3.900063872e-06,0.0003284118603,0.0003265774345,0.000289944768,0.0002234571997,-3.467868039e-06,-4.102409472e-06,-3.859096487e-06,-4.008143223e-06,-0.000126097634,-0.0001253926305,-0.0001113269396,-8.579739704e-05,-0.000126097634,-0.0001253926305,-0.0001113269396,-8.579739704e-05,0,0,0,0,-1.080851035,-61.92820261,1
14.322,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080811426,-61.92593318,0.01197781843,5.716806065e-06,5.682850057e-06,5.038099201e-06,3.880985292e-06,0.0003275488598,0.0003256033239,0.000288661821,0.0002223640776,-2.742247114e-06,-3.85018412e-06,-4.422379367e-06,-4.604401716e-06,-0.0001257669912,-0.0001250188511,-0.00011083376,-8.537707202e-05,-0.0001257669912,-0.0001250188511,-0.00011083376,-8.537707202e-05,0,0,0,0,-1.080791108,-61.924769,1
14.327,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080751667,-61.92250922,0.01193085373,5.695872479e-06,5.658619882e-06,5.015232974e-06,3.860360159e-06,0.0003263494537,0.0003242150371,0.0002873516827,0.0002211823445,-5.843262236e-06,-5.889146936e-06,-4.185738065e-06,-3.318596759e-06,-0.0001253033513,-0.0001244837483,-0.0001103309397,-8.49246049e-05,-0.0001253033513,-0.0001244837483,-0.0001103309397,-8.49246049e-05,0,0,0,0,-1.080731437,-61.92135012,1
14.332,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080692146,-61.9190989,0.01188178998,5.660490205e-06,5.627097859e-06,4.993843229e-06,3.848703441e-06,0.0003243221987,0.0003224089582,0.0002861261406,0.0002205144638,-7.196673567e-06,-6.131740007e-06,-4.595692443e-06,-2.156716826e-06,-0.0001245235878,-0.0001237900212,-0.0001098599553,-8.466931898e-05,-0.0001245235878,-0.0001237900212,-0.0001098599553,-8.466931898e-05,0,0,0,0,-1.080672015,-61.91794553,1
14.337,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080632881,-61.9157033,0.01182899461,5.633156654e-06,5.599774851e-06,4.971059519e-06,3.830893052e-06,0.0003227561016,0.0003208434652,0.0002848207302,0.0002194940037,-3.94107498e-06,-4.792251742e-06,-4.547699169e-06,-4.552767565e-06,-0.0001239255053,-0.0001231902545,-0.0001093587617,-8.427509438e-05,-0.0001239255053,-0.0001231902545,-0.0001093587617,-8.427509438e-05,0,0,0,0,-1.080612846,-61.91455539,1
14.342,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080573878,-61.91232266,0.01177831331,5.616287456e-06,5.580080652e-06,4.946159907e-06,3.809806135e-06,0.0003217895678,0.0003197150707,0.0002833940875,0.0002182858123,-2.99833046e-06,-4.221166042e-06,-4.759431454e-06,-4.856873995e-06,-0.0001235553257,-0.0001227575532,-0.0001088107585,-8.381087809e-05,-0.0001235553257,-0.0001227575532,-0.0001088107585,-8.381087809e-05,0,0,0,0,-1.080553926,-61.91117948,1
14.347,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080515116,-61.90895585,0.01173135959,5.594915183e-06,5.555310107e-06,4.922796752e-06,3.788815424e-06,0.0003205650267,0.000318295823,0.0002820554773,0.0002170831331,-5.770308174e-06,-5.783094125e-06,-4.094886028e-06,-3.23919373e-06,-0.0001230823637,-0.0001222110393,-0.0001082974337,-8.335070013e-05,-0.0001230823637,-0.0001222110393,-0.0001082974337,-8.335070013e-05,0,0,0,0,-1.080495254,-61.90781785,1
14.352,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080456592,-61.90560267,0.01168236347,5.560791553e-06,5.525539898e-06,4.903048049e-06,3.778435312e-06,0.0003186098867,0.0003165901157,0.0002809239599,0.0002164883965,-6.826039247e-06,-5.591895845e-06,-4.078712334e-06,-1.762243022e-06,-0.0001223305881,-0.0001215562859,-0.0001078629784,-8.312381462e-05,-0.0001223305881,-0.0001215562859,-0.0001078629784,-8.312381462e-05,0,0,0,0,-1.080436824,-61.90447006,1
14.357,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080398324,-61.90226417,0.01162989652,5.535828177e-06,5.501744945e-06,4.883724179e-06,3.763444508e-06,0.0003171795906,0.0003152267653,0.0002798167837,0.0002156294867,-3.399771661e-06,-3.976763405e-06,-3.736255224e-06,-3.873247807e-06,-0.0001217848201,-0.000121034412,-0.0001074381957,-8.279190592e-05,-0.0001217848201,-0.000121034412,-0.0001074381957,-8.279190592e-05,0,0,0,0,-1.080378639,-61.90113631,1
14.362,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080340315,-61.89894046,0.01157986153,5.521898597e-06,5.486488016e-06,4.863286861e-06,3.746021872e-06,0.0003163814845,0.0003143526077,0.0002786458117,0.0002146312432,-2.383529969e-06,-3.309090627e-06,-3.840284658e-06,-4.089193017e-06,-0.0001214793856,-0.0001206994273,-0.0001069884707,-8.240839198e-05,-0.0001214793856,-0.0001206994273,-0.0001069884707,-8.240839198e-05,0,0,0,0,-1.080320697,-61.89781645,1
14.367,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080282542,-61.89563036,0.01153389205,5.503559028e-06,5.466155921e-06,4.844282804e-06,3.72859534e-06,0.0003153307046,0.0003131876644,0.0002775569594,0.0002136327765,-5.182748469e-06,-4.941949863e-06,-3.298950856e-06,-2.605165092e-06,-0.0001210731159,-0.0001202504883,-0.0001065709227,-8.202649232e-05,-0.0001210731159,-0.0001202504883,-0.0001065709227,-8.202649232e-05,0,0,0,0,-1.080263,-61.89451065,1
14.372,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080225002,-61.89233355,0.01148622399,5.472061491e-06,5.439834664e-06,4.827727234e-06,3.720723894e-06,0.0003135260287,0.0003116795675,0.0002766083952,0.0002131817759,-6.390791814e-06,-5.047190235e-06,-3.583486724e-06,-1.382531614e-06,-0.000120378962,-0.0001196713154,-0.0001062064157,-8.185454314e-05,-0.000120378962,-0.0001196713154,-0.0001062064157,-8.185454314e-05,0,0,0,0,-1.080205542,-61.89121856,1
14.377,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080167711,-61.88905099,0.01143533135,5.448426018e-06,5.417641584e-06,4.809841583e-06,3.706849971e-06,0.0003121718158,0.0003104079977,0.0002755836228,0.0002123868586,-3.272142965e-06,-3.859918316e-06,-3.628618121e-06,-3.777049795e-06,-0.0001198621003,-0.0001191842549,-0.0001058128862,-8.154692231e-05,-0.0001198621003,-0.0001191842549,-0.0001058128862,-8.154692231e-05,0,0,0,0,-1.080148328,-61.88794044,1
14.382,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.08011067,-61.88578278,0.01138683551,5.434317218e-06,5.401817786e-06,4.78888651e-06,3.688984151e-06,0.0003113634411,0.0003095013608,0.0002743829856,0.0002113632225,-2.550910143e-06,-3.57615681e-06,-4.118687149e-06,-4.306958717e-06,-0.0001195524279,-0.0001188364151,-0.0001053513845,-8.115334436e-05,-0.0001195524279,-0.0001188364151,-0.0001053513845,-8.115334436e-05,0,0,0,0,-1.080091356,-61.88467617,1
14.387,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.080053859,-61.88252776,0.01134215011,5.414733349e-06,5.379280856e-06,4.767647491e-06,3.669782791e-06,0.0003102413681,0.0003082100899,0.0002731660794,0.0002102630657,-5.487663752e-06,-5.490231188e-06,-3.871369689e-06,-3.068342942e-06,-0.000119118646,-0.0001183386886,-0.0001048843734,-8.073215306e-05,-0.000119118646,-0.0001183386886,-0.0001048843734,-8.073215306e-05,0,0,0,0,-1.080034627,-61.88142588,1
14.392,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079997275,-61.87928572,0.0112955136,5.381449223e-06,5.34984648e-06,4.747840509e-06,3.659136183e-06,0.0003083343281,0.0003065236243,0.000272031223,0.0002096530599,-6.772769219e-06,-5.726151542e-06,-4.269105714e-06,-1.968094782e-06,-0.0001183851101,-0.0001176908964,-0.0001044482221,-8.049902792e-05,-0.0001183851101,-0.0001176908964,-0.0001044482221,-8.049902792e-05,0,0,0,0,-1.079978136,-61.87818917,1
14.397,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079940934,-61.87605766,0.01124537486,5.355765755e-06,5.324316033e-06,4.726608792e-06,3.642545209e-06,0.0003068627738,0.0003050608375,0.0002708147352,0.0002087024671,-3.694125682e-06,-4.484066469e-06,-4.253096866e-06,-4.27194797e-06,-0.0001178231525,-0.0001171304687,-0.0001039811403,-8.013172264e-05,-0.0001178231525,-0.0001171304687,-0.0001039811403,-8.013172264e-05,0,0,0,0,-1.079921885,-61.87496622,1
14.402,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079884842,-61.8728438,0.01119727905,5.339902422e-06,5.305829626e-06,4.703166475e-06,3.622680359e-06,0.0003059538718,0.0003040016444,0.0002694715894,0.0002075642951,-2.832146645e-06,-3.986480553e-06,-4.501478937e-06,-4.59789538e-06,-0.0001174750211,-0.0001167242653,-0.000103465161,-7.969437e-05,-0.0001174750211,-0.0001167242653,-0.000103465161,-7.969437e-05,0,0,0,0,-1.07986587,-61.87175681,1
14.407,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079828978,-61.86964306,0.01115273354,5.319586823e-06,5.282261434e-06,4.680931844e-06,3.60270942e-06,0.0003047898737,0.0003026512865,0.0002681976388,0.0002064200446,-5.500128773e-06,-5.524804499e-06,-3.920800749e-06,-3.101665121e-06,-0.00011702541,-0.0001162042267,-0.0001029765798,-7.925650558e-05,-0.00011702541,-0.0001162042267,-0.0001029765798,-7.925650558e-05,0,0,0,0,-1.079810093,-61.868561,1
14.412,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079773341,-61.86645526,0.01110623193,5.286992119e-06,5.253701182e-06,4.661894363e-06,3.592619967e-06,0.0003029223348,0.0003010149045,0.0002671068715,0.0002058419615,-6.531450433e-06,-5.387317506e-06,-3.948308571e-06,-1.734730528e-06,-0.0001163072952,-0.0001155760387,-0.0001025577277,-7.903590455e-05,-0.0001163072952,-0.0001155760387,-0.0001025577277,-7.903590455e-05,0,0,0,0,-1.079754546,-61.86537837,1
14.417,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079717946,-61.86328139,0.01105640049,5.262987817e-06,5.230647278e-06,4.643089221e-06,3.578013847e-06,0.0003015469896,0.0002996940131,0.0002660294163,0.0002050050925,-3.295289492e-06,-3.876089623e-06,-3.648182571e-06,-3.759972421e-06,-0.0001157824367,-0.000115070364,-0.0001021443147,-7.871254465e-05,-0.0001157824367,-0.000115070364,-0.0001021443147,-7.871254465e-05,0,0,0,0,-1.079699232,-61.86220911,1
14.422,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079662797,-61.86012159,0.01100883575,5.249415419e-06,5.215645122e-06,4.623175387e-06,3.561054236e-06,0.0003007693484,0.0002988344529,0.0002648884376,0.0002040333784,-2.332211299e-06,-3.242243933e-06,-3.745786491e-06,-3.964959114e-06,-0.000115484807,-0.0001147409504,-0.0001017061127,-7.833922824e-05,-0.000115484807,-0.0001147409504,-0.0001017061127,-7.833922824e-05,0,0,0,0,-1.079644148,-61.85905306,1
14.427,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079607874,-61.85697471,0.01096508953,5.231692517e-06,5.195889159e-06,4.604689462e-06,3.544149432e-06,0.000299753901,0.0002977025196,0.0002638292721,0.0002030648044,-4.975647925e-06,-4.771106112e-06,-3.207990316e-06,-2.533494788e-06,-0.0001150922597,-0.0001143047904,-0.0001012999602,-7.7968754e-05,-0.0001150922597,-0.0001143047904,-0.0001012999602,-7.7968754e-05,0,0,0,0,-1.079589298,-61.85591036,1
14.432,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079553172,-61.8538405,0.01091969982,5.201569233e-06,5.170614536e-06,4.588705794e-06,3.536464766e-06,0.0002980279639,0.0002962543904,0.0002629134754,0.0002026245055,-6.098896025e-06,-4.829642485e-06,-3.435433054e-06,-1.338314282e-06,-0.0001144284242,-0.0001137486902,-0.000100948092,-7.780088653e-05,-0.0001144284242,-0.0001137486902,-0.000100948092,-7.780088653e-05,0,0,0,0,-1.079534674,-61.85278068,1
14.437,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079498706,-61.85071985,0.01087123294,5.179066487e-06,5.149490083e-06,4.571687036e-06,3.523268462e-06,0.0002967386515,0.0002950440484,0.0002619383724,0.000201868413,-3.10437521e-06,-3.651974251e-06,-3.431342573e-06,-3.574851812e-06,-0.0001139363583,-0.0001132851299,-0.0001005736834,-7.750833132e-05,-0.0001139363583,-0.0001132851299,-0.0001005736834,-7.750833132e-05,0,0,0,0,-1.079480283,-61.84966426,1
14.442,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079444479,-61.84761288,0.01082505337,5.165772827e-06,5.134652247e-06,4.551973858e-06,3.506462104e-06,0.0002959769809,0.000294193903,0.0002608088905,0.0002009054796,-2.387447604e-06,-3.34314681e-06,-3.855195928e-06,-4.044813792e-06,-0.0001136446147,-0.0001129590063,-0.0001001395697,-7.713812148e-05,-0.0001136446147,-0.0001129590063,-0.0001001395697,-7.713812148e-05,0,0,0,0,-1.07942612,-61.84656099,1
14.447,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079390471,-61.84451846,0.01078252676,5.1473885e-06,5.113601633e-06,4.532158701e-06,3.488510049e-06,0.0002949236366,0.0002929877917,0.0002596735656,0.0001998769026,-5.162896897e-06,-5.13425258e-06,-3.59575983e-06,-2.849466351e-06,-0.0001132373841,-0.0001124941017,-9.970389565e-05,-7.67443716e-05,-0.0001132373841,-0.0001124941017,-9.970389565e-05,-7.67443716e-05,0,0,0,0,-1.07937219,-61.84347099,1
14.452,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079336679,-61.84143638,0.01073818298,5.116041081e-06,5.086062525e-06,4.513763538e-06,3.478747308e-06,0.0002931275618,0.000291409917,0.0002586196004,0.0001993175387,-6.380427708e-06,-5.353336124e-06,-3.972375961e-06,-1.80011784e-06,-0.0001125465234,-0.0001118880222,-9.929882546e-05,-7.653064065e-05,-0.0001125465234,-0.0001118880222,-9.929882546e-05,-7.653064065e-05,0,0,0,0,-1.079318484,-61.8403939,1
14.457,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079283119,-61.83836759,0.01069054868,5.091894424e-06,5.062195357e-06,4.493975279e-06,3.463293547e-06,0.0002917440602,0.000290042429,0.0002574858167,0.0001984321035,-3.462481563e-06,-4.193923541e-06,-3.973247321e-06,-4.004706354e-06,-0.0001120182148,-0.0001113641039,-9.886348289e-05,-7.618845333e-05,-0.0001120182148,-0.0001113641039,-9.886348289e-05,-7.618845333e-05,0,0,0,0,-1.079265007,-61.83732989,1
14.462,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079229793,-61.83531229,0.01064488728,5.076995717e-06,5.044886859e-06,4.471944347e-06,3.444615921e-06,0.0002908904272,0.0002890507252,0.0002562235373,0.0001973619543,-2.666749162e-06,-3.752882521e-06,-4.244887651e-06,-4.343938834e-06,-0.000111691239,-0.000110983758,-9.837853076e-05,-7.577720632e-05,-0.000111691239,-0.000110983758,-9.837853076e-05,-7.577720632e-05,0,0,0,0,-1.079211755,-61.83427876,1
14.467,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079176686,-61.83226944,0.01060261449,5.057743278e-06,5.022543757e-06,4.450862899e-06,3.425674016e-06,0.0002897873437,0.0002877705597,0.0002550156593,0.0001962766631,-5.229860766e-06,-5.258602715e-06,-3.734925591e-06,-2.956364503e-06,-0.0001112651223,-0.0001104907041,-9.791524885e-05,-7.536187199e-05,-0.0001112651223,-0.0001104907041,-9.791524885e-05,-7.536187199e-05,0,0,0,0,-1.079158729,-61.83124059,1
14.472,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.079123792,-61.82923887,0.01055847813,5.02667367e-06,4.995247941e-06,4.43261374e-06,3.415956534e-06,0.0002880071863,0.0002862066246,0.0002539700595,0.0001957198924,-6.236827484e-06,-5.16890237e-06,-3.801129787e-06,-1.686672823e-06,-0.0001105805839,-0.0001098902858,-9.751370114e-05,-7.514935707e-05,-0.0001105805839,-0.0001098902858,-9.751370114e-05,-7.514935707e-05,0,0,0,0,-1.079105922,-61.82821496,1
14.477,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.07907113,-61.82622152,0.01051115456,5.003653254e-06,4.97301527e-06,4.414422147e-06,3.401814181e-06,0.0002866882136,0.0002849327864,0.000252927758,0.0001949095953,-3.180969919e-06,-3.758663128e-06,-3.541324253e-06,-3.635061652e-06,-0.0001100771906,-0.0001094025773,-9.711374591e-05,-7.483627692e-05,-0.0001100771906,-0.0001094025773,-9.711374591e-05,-7.483627692e-05,0,0,0,0,-1.079053337,-61.82520206,1
14.482,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.0790187,-61.82321754,0.01046595048,4.990490875e-06,4.958348821e-06,4.395094343e-06,3.385366529e-06,0.0002859340648,0.0002840924608,0.0002518203564,0.0001939672142,-2.271510902e-06,-3.163633722e-06,-3.642705443e-06,-3.835294441e-06,-0.0001097885277,-0.0001090805104,-9.668843284e-05,-7.447422834e-05,-0.0001097885277,-0.0001090805104,-9.668843284e-05,-7.447422834e-05,0,0,0,0,-1.079000971,-61.82220173,1
14.487,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.078966485,-61.82022585,0.01042433905,4.973385797e-06,4.939186184e-06,4.377143095e-06,3.368990871e-06,0.0002849540161,0.0002829945226,0.0002507918257,0.0001930289581,-4.77648585e-06,-4.605446318e-06,-3.117760341e-06,-2.46223516e-06,-0.0001094097111,-0.0001086574906,-9.629403034e-05,-7.411533693e-05,-0.0001094097111,-0.0001086574906,-9.629403034e-05,-7.411533693e-05,0,0,0,0,-1.078948827,-61.81921408,1
14.492,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.078914481,-61.81724621,0.01038113601,4.944559908e-06,4.91488854e-06,4.361689052e-06,3.361474173e-06,0.0002833024143,0.0002816023701,0.0002499063742,0.0001925982831,-5.82678403e-06,-4.630871537e-06,-3.302659441e-06,-1.303328449e-06,-0.0001087744912,-0.000108122917,-9.595385647e-05,-7.395112848e-05,-0.0001087744912,-0.000108122917,-9.595385647e-05,-7.395112848e-05,0,0,0,0,-1.078896898,-61.81623881,1
14.497,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.078862702,-61.81427949,0.01033499095,4.92309481e-06,4.894712948e-06,4.345423745e-06,3.348863099e-06,0.0002820725548,0.0002804463939,0.0002489744408,0.0001918757217,-2.954526878e-06,-3.471872323e-06,-3.262322395e-06,-3.39747037e-06,-0.0001083051313,-0.000107680213,-9.559606006e-05,-7.367159071e-05,-0.0001083051313,-0.000107680213,-9.559606006e-05,-7.367159071e-05,0,0,0,0,-1.07884519,-61.81327612,1
14.502,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.07881115,-61.81132578,0.01029102241,4.910511386e-06,4.880711323e-06,4.326789909e-06,3.332971448e-06,0.0002813515777,0.0002796441598,0.0002479068006,0.0001909651972,-2.24720801e-06,-3.141391511e-06,-3.627957032e-06,-3.81533873e-06,-0.0001080290033,-0.0001073725077,-9.518575004e-05,-7.332155652e-05,-0.0001080290033,-0.0001073725077,-9.518575004e-05,-7.332155652e-05,0,0,0,0,-1.078793699,-61.81032591,1
14.507,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.078759807,-61.80838403,0.01025054623,4.89320066e-06,4.860962908e-06,4.308213345e-06,3.316117991e-06,0.0002803597461,0.000278512659,0.0002468424419,0.0001899995652,-4.867921258e-06,-4.817147353e-06,-3.355543305e-06,-2.657586117e-06,-0.0001076455466,-0.0001069363668,-9.477733805e-05,-7.295193821e-05,-0.0001076455466,-0.0001069363668,-9.477733805e-05,-7.295193821e-05,0,0,0,0,-1.078742428,-61.80738831,1
14.512,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.078708668,-61.80545401,0.01020837151,4.863625981e-06,4.835134613e-06,4.291076424e-06,3.307123726e-06,0.0002786652419,0.0002770328067,0.0002458605686,0.0001894842318,-6.017899422e-06,-5.015960724e-06,-3.703113662e-06,-1.651332762e-06,-0.0001069937537,-0.0001063679455,-9.439997821e-05,-7.275507063e-05,-0.0001069937537,-0.0001063679455,-9.439997821e-05,-7.275507063e-05,0,0,0,0,-1.078691371,-61.80446297,1
14.517,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,-1.07865775,-61.80253664,0.01016310021,4.840903983e-06,4.812799394e-06,4.27261393e-06,3.292716635e-06,0.0002773633672,0.0002757530929,0.0002448027457,0.0001886587663,-3.247186281e-06,-3.920961843e-06,-3.712866186e-06,-3.755001144e-06,-0.0001064966404,-0.0001058776657,-9.39937936e-05,-7.243601096e-05,-0.0001064966404,-0.0001058776657,-9.39937936e-05,-7.243601096e-05,0,0,0,0,-1.078640531,-61.80155006,1
