time_s,motor_cmd_rad_s,motor_angle_rad,motor_angle_deg,motor_velocity_rad_s,motor_effort_nm,motor_saturated,left_length_m,right_length_m,left_free_length_m,right_free_length_m,left_extension_m,right_extension_m,left_strain,right_strain,left_length_rate_m_s,right_length_rate_m_s,left_tension_n,right_tension_n,left_overstretch,right_overstretch,j0_q_rad,j0_q_deg,j0_qdot_rad_s,j0_passive_tau_nm,j1_q_rad,j1_q_deg,j1_qdot_rad_s,j1_passive_tau_nm,j2_q_rad,j2_q_deg,j2_qdot_rad_s,j2_passive_tau_nm,j3_q_rad,j3_q_deg,j3_qdot_rad_s,j3_passive_tau_nm,j4_q_rad,j4_q_deg,j4_qdot_rad_s,j4_passive_tau_nm,safety_tripped
0.061,0,1.029327759e-46,5.897613634e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,2.45612966e-29,1.407258635e-27,6.626931941e-27,-1.596484279e-29,6.352816835e-29,3.639895927e-27,-8.663520788e-27,-4.129330943e-29,4.616795267e-29,2.645228837e-27,3.633812618e-27,-3.000916923e-29,-7.603313542e-29,-4.356377763e-27,-8.15702911e-27,4.942153803e-29,-2.028783488e-28,-1.162407314e-26,6.878553891e-27,1.318709267e-28,0
0.0635,0,1.071861964e-46,6.141316677e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,4.086120043e-29,2.34117433e-27,6.408074949e-27,-2.655978028e-29,4.388679029e-29,2.51452786e-27,-7.170871114e-27,-2.852641369e-29,5.047380886e-29,2.891936224e-27,1.198725914e-28,-3.280797576e-29,-9.16666871e-29,-5.252114293e-27,-4.474330357e-27,5.958334662e-29,-1.872897848e-28,-1.073091421e-26,5.473153989e-27,1.217383601e-28,0
0.0655,0,1.105889328e-46,6.336279111e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,5.324823906e-29,3.050899365e-27,6.049017046e-27,-3.461135539e-29,3.174776756e-29,1.81901309e-27,-5.365744716e-27,-2.063604891e-29,4.571626063e-29,2.619348789e-27,-3.948042087e-27,-2.971556941e-29,-9.461658379e-29,-5.421130923e-27,4.350455538e-28,6.150077946e-29,-1.792971822e-28,-1.027297182e-26,3.029698182e-27,1.165431684e-28,0
0.0675,0,1.139916692e-46,6.531241546e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,6.479425734e-29,3.712437482e-27,5.600974443e-27,-4.211626727e-29,2.346295018e-29,1.34432802e-27,-3.415123226e-27,-1.525091761e-29,3.264373273e-29,1.870348113e-27,-8.019872413e-27,-2.121842628e-29,-8.746019284e-29,-5.011099925e-27,5.356401448e-27,5.684912535e-29,-1.764924072e-28,-1.011227005e-26,4.801985955e-28,1.147200647e-28,0
0.0695,0,1.173944056e-46,6.72620398e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,7.541322364e-29,4.320859434e-27,5.136718363e-27,-4.901859536e-29,1.883940383e-29,1.079418328e-27,-1.70041482e-27,-1.224561249e-29,1.259646738e-29,7.217244174e-28,-1.103671467e-26,-8.187703794e-30,-7.227542924e-29,-4.141077058e-27,8.641396823e-27,4.697902901e-29,-1.777904793e-28,-1.01866441e-26,-1.15877441e-27,1.155638115e-28,0
0.0715,0,1.20797142e-46,6.921166414e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,8.514907661e-29,4.878682719e-27,4.714595844e-27,-5.53468998e-29,1.702480535e-29,9.754494938e-28,-5.086715985e-28,-1.106612348e-29,-1.130674798e-29,-6.478289395e-28,-1.224717629e-26,7.34938619e-30,-5.386548616e-29,-3.086265019e-27,9.158974275e-27,3.501256601e-29,-1.804373246e-28,-1.033829716e-26,-1.200299701e-27,1.17284261e-28,0
0.0735,0,1.241998784e-46,7.116128848e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,9.413017226e-29,5.393261595e-27,4.366035802e-27,-6.118461197e-29,1.679377472e-29,9.622124135e-28,4.007089188e-29,-1.091595357e-29,-3.508446743e-29,-2.01019191e-27,-1.143042892e-26,2.280490383e-29,-3.822514303e-29,-2.190139367e-27,6.664617489e-27,2.484634297e-29,-1.809870929e-28,-1.036979657e-26,4.77852845e-28,1.176416104e-28,0
0.0755,0,1.276026148e-46,7.311091282e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.025087702e-28,5.873319893e-27,4.091371715e-27,-6.663070061e-29,1.691700697e-29,9.692731016e-28,1.363459775e-29,-1.099605453e-29,-5.505200499e-29,-3.15424754e-27,-8.95144237e-27,3.578380325e-29,-3.06133482e-29,-1.754015649e-27,1.884038572e-27,1.989867633e-29,-1.765272822e-28,-1.011426824e-26,3.382261703e-27,1.147427335e-28,0
0.0775,0,1.310053512e-46,7.506053716e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.104037926e-28,6.325671357e-27,3.864895482e-27,-7.176246518e-29,1.650001551e-29,9.453812505e-28,-3.686219041e-28,-1.072501008e-29,-6.885880872e-29,-3.945319122e-27,-5.63194254e-27,4.475822567e-29,-3.385333872e-29,-1.939653431e-27,-3.715998759e-27,2.200467017e-29,-1.657514366e-28,-9.496857766e-27,6.554361223e-27,1.077384338e-28,0
0.0795,0,1.344080876e-46,7.701016151e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.178632828e-28,6.753068667e-27,3.647174684e-27,-7.661113385e-29,1.519043951e-29,8.703480728e-28,-8.165388096e-28,-9.87378568e-30,-7.607971309e-29,-4.359046467e-27,-2.479596628e-27,4.945181351e-29,-4.740903077e-29,-2.716337374e-27,-8.396303624e-27,3.081587e-29,-1.495265113e-28,-8.56723802e-27,8.87475929e-27,9.719223232e-29,0
0.0815,0,1.37810824e-46,7.895978585e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.248561069e-28,7.153727972e-27,3.400442169e-27,-8.115646949e-29,1.319680988e-29,7.561215091e-28,-1.067651784e-27,-8.577926421e-30,-7.818100114e-29,-4.479441404e-27,-3.63137895e-28,5.081765074e-29,-6.753720091e-29,-3.869596572e-27,-1.070279464e-26,4.389918059e-29,-1.307634094e-28,-7.492191471e-27,9.423928837e-27,8.499621608e-29,0
0.0835,0,1.412135604e-46,8.090941019e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.312927372e-28,7.522519724e-27,3.102008117e-27,-8.53402792e-29,1.112314698e-29,6.37309377e-28,-9.715159605e-28,-7.230045539e-30,-7.788396157e-29,-4.462422289e-27,2.619118323e-28,5.062457502e-29,-8.846920194e-29,-5.068911888e-27,-9.933698802e-27,5.750498126e-29,-1.136228587e-28,-6.510110257e-27,7.783360175e-27,7.385485813e-29,0
0.0855,0,1.446162968e-46,8.285903453e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.370655734e-28,7.853278871e-27,2.751415916e-27,-8.90926227e-29,9.682944699e-30,5.547918645e-28,-5.329310075e-28,-6.293914054e-30,-7.814217402e-29,-4.477216773e-27,-5.110045671e-28,5.079241311e-29,-1.042448185e-28,-5.972788138e-27,-6.366097815e-27,6.775913205e-29,-1.023028236e-28,-5.861520023e-27,4.180055977e-27,6.649683533e-29,0
0.0875,0,1.480190332e-46,8.480865887e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.420932037e-28,8.141340872e-27,2.369205118e-27,-9.236058244e-29,9.393954829e-30,5.382339647e-28,9.921004806e-29,-6.106070639e-30,-8.107186023e-29,-4.645075429e-27,-2.085185344e-27,5.269670915e-29,-1.106108782e-28,-6.33753649e-27,-1.168795441e-27,7.189707084e-29,-9.978918191e-29,-5.717498964e-27,-5.7270011e-28,6.486296824e-29,0
0.0895,0,1.514217696e-46,8.675828322e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.463522206e-28,8.385364562e-27,1.987957628e-27,-9.512894338e-29,1.035962956e-29,5.935630511e-28,6.928604146e-28,-6.733759214e-30,-8.718778941e-29,-4.995492358e-27,-3.572024216e-27,5.667206312e-29,-1.063759566e-28,-6.094893356e-27,3.970729256e-27,6.914437181e-29,-1.069647744e-28,-6.128630129e-27,-5.320137942e-27,6.952710335e-29,0
0.0915,0,1.548245059e-46,8.870790756e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.498848743e-28,8.587770713e-27,1.638873143e-27,-9.742516832e-29,1.221282608e-29,6.997433906e-28,1.022655173e-27,-7.938336955e-30,-9.51963442e-29,-5.454348748e-27,-4.098628689e-27,6.187762373e-29,-9.378683605e-29,-5.37358988e-27,7.385633867e-27,6.096144343e-29,-1.223587407e-28,-7.010639427e-27,-8.918738136e-27,7.953318144e-29,0
0.0935,0,1.582272423e-46,9.06575319e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.52779431e-28,8.753616594e-27,1.338612744e-27,-9.930663017e-29,1.424235795e-29,8.160270009e-28,9.582743886e-28,-9.257532669e-30,-1.0241509e-28,-5.867952417e-27,-3.111170623e-27,6.656980851e-29,-7.780627827e-29,-4.457971365e-27,7.962211917e-27,5.057408088e-29,-1.426145372e-28,-8.17121108e-27,-1.058471584e-26,9.26994492e-29,0
0.0955,0,1.616299787e-46,9.260715624e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.551297462e-28,8.888279737e-27,1.081080857e-27,-1.008343351e-28,1.566112597e-29,8.973164205e-28,5.213800963e-28,-1.017973188e-29,-1.056834074e-28,-6.055213209e-27,-5.747498013e-28,6.869421481e-29,-6.452425608e-29,-3.69696755e-27,5.494708659e-27,4.194076645e-29,-1.635264658e-28,-9.369376326e-27,-1.012746978e-26,1.062922027e-28,0
0.0975,0,1.650327151e-46,9.455678058e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.569881107e-28,8.994756174e-27,8.372060397e-28,-1.020422719e-28,1.592602583e-29,9.124940648e-28,-1.08649042e-28,-1.035191679e-29,-1.024675694e-28,-5.870959261e-27,2.996093927e-27,6.660392008e-29,-5.921271503e-29,-3.392638665e-27,7.487144854e-28,3.848826477e-29,-1.813142458e-28,-1.038854105e-26,-7.994162646e-27,1.178542597e-28,0
0.0995,0,1.684354515e-46,9.650640493e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.583283525e-28,9.071546374e-27,5.631497841e-28,-1.029134291e-28,1.500047212e-29,8.594637434e-28,-6.433007947e-28,-9.75030688e-30,-9.179816629e-29,-5.259647495e-27,6.687421081e-27,5.966880809e-29,-6.464788278e-29,-3.704050838e-27,-4.786920787e-27,4.202112381e-29,-1.93730934e-28,-1.109996488e-26,-5.112198445e-27,1.259251071e-28,0
0.1015,0,1.718381879e-46,9.845602927e-45,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.590334923e-28,9.111947909e-27,2.145708906e-28,-1.0337177e-28,1.346665216e-29,7.715823331e-28,-7.731757315e-28,-8.753323906e-30,-7.472929203e-29,-4.281673039e-27,9.469312527e-27,4.857403982e-29,-8.023751861e-29,-4.597271175e-27,-9.379605178e-27,5.21543871e-29,-2.006550273e-28,-1.14966862e-26,-2.581135225e-27,1.304257678e-28,0
0.1035,0,1.752409243e-46,1.004056536e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.58914742e-28,9.105144017e-27,-2.374905916e-28,-1.032945823e-28,1.244147898e-29,7.128442363e-28,-2.681034219e-28,-8.086961335e-30,-5.416102388e-29,-3.103198083e-27,1.05222105e-26,3.520466552e-29,-1.022312136e-28,-5.857417076e-27,-1.160957067e-26,6.645028886e-29,-2.03984875e-28,-1.168747242e-26,-1.313701528e-27,1.325901688e-28,0
0.1055,0,1.786436607e-46,1.02355278e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.577587e-28,9.038907694e-27,-7.941979459e-28,-1.02543155e-28,1.331270707e-29,7.627619289e-28,9.429163273e-28,-8.653259595e-30,-3.407066058e-29,-1.952105057e-27,9.501478605e-27,2.214592938e-29,-1.249433428e-28,-7.158726221e-27,-1.08244406e-26,8.121317282e-29,-2.068786619e-28,-1.18532742e-26,-1.741615593e-27,1.344711302e-28,0
0.1075,0,1.820463971e-46,1.043049023e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.553903983e-28,8.903214e-27,-1.424079155e-27,-1.010037589e-28,1.736976725e-29,9.952143546e-28,2.737952934e-27,-1.129034871e-29,-1.838839553e-29,-1.053577456e-27,6.654893559e-27,1.195245709e-29,-1.425926461e-28,-8.169956813e-27,-7.345679753e-27,9.268521998e-29,-2.125937414e-28,-1.218072413e-26,-3.680708018e-27,1.381859319e-28,0
0.1095,0,1.854491335e-46,1.062545266e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.517343627e-28,8.693738588e-27,-2.067565436e-27,-9.862733574e-29,2.54388696e-29,1.457539864e-27,4.826147366e-27,-1.653526524e-29,-9.868408393e-30,-5.654181514e-28,2.754645782e-27,6.414465455e-30,-1.511644086e-28,-8.661082625e-27,-2.36073016e-27,9.825686559e-29,-2.233072928e-28,-1.279456541e-26,-6.39826787e-27,1.451497403e-28,0
0.1115,0,1.888518699e-46,1.08204151e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.468558589e-28,8.414220914e-27,-2.649802978e-27,-9.545630831e-29,3.763247753e-29,2.156182135e-27,6.822855571e-27,-2.446111039e-29,-9.309590258e-30,-5.334002308e-28,-1.135298019e-27,6.051233668e-30,-1.496944818e-28,-8.576862023e-27,2.464166245e-27,9.730141316e-29,-2.393049707e-28,-1.371116484e-26,-8.860186493e-27,1.55548231e-28,0
0.1135,0,1.922546063e-46,1.101537753e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.409700448e-28,8.076988604e-27,-3.098057837e-27,-9.163052911e-29,5.328904324e-29,3.053237272e-27,8.353151483e-27,-3.463787811e-29,-1.537009101e-29,-8.806413458e-28,-3.982965625e-27,9.990559159e-30,-1.405610667e-28,-8.053555888e-27,5.525540157e-27,9.136469338e-29,-2.588040183e-28,-1.482837797e-26,-1.007740431e-26,1.682226119e-28,0
0.1155,0,1.956573427e-46,1.121033997e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.34416121e-28,7.70147643e-27,-3.358607468e-27,-8.737047863e-29,7.112071789e-29,4.074916971e-27,9.151966231e-27,-4.622846663e-29,-2.503178489e-29,-1.434215628e-27,-5.100662116e-27,1.627066018e-29,-1.286901587e-28,-7.373402957e-27,5.804037241e-27,8.364860314e-29,-2.784710264e-28,-1.595521453e-26,-9.439069724e-27,1.810061672e-28,0
0.1175,0,1.990600791e-46,1.14053024e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.276038279e-28,7.311160788e-27,-3.408189675e-27,-8.294248813e-29,8.952308015e-29,5.129294662e-27,9.130277248e-27,-5.81900021e-29,-3.45648547e-29,-1.980420294e-27,-4.346911928e-27,2.246715556e-29,-1.19930854e-28,-6.871531769e-27,3.197398746e-27,7.795505512e-29,-2.94468687e-28,-1.687181296e-26,-6.924031138e-27,1.914046465e-28,0
0.1195,0,2.024628155e-46,1.160026483e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.209475497e-28,6.929784143e-27,-3.256802386e-27,-7.861590733e-29,1.069519875e-28,6.127897493e-27,8.387606093e-27,-6.951879186e-29,-4.068496927e-29,-2.331077029e-27,-2.154643349e-27,2.644523003e-29,-1.191245958e-28,-6.825336576e-27,-1.442443162e-27,7.743098728e-29,-3.036933263e-28,-1.740034586e-26,-3.121452904e-27,1.974006621e-28,0
0.1215,0,2.058655519e-46,1.179522727e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.148063995e-28,6.577922153e-27,-2.941363236e-27,-7.462415969e-29,1.222539303e-28,7.004634237e-27,7.168153978e-27,-7.946505471e-29,-4.15364517e-29,-2.379863378e-27,6.220907827e-28,2.699869361e-29,-1.284916557e-28,-7.362029572e-27,-6.58045259e-27,8.351957618e-29,-3.048014252e-28,-1.746383525e-26,9.471290146e-28,1.981209264e-28,0
0.1235,0,2.092682883e-46,1.19901897e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.094460361e-28,6.270795955e-27,-2.512577802e-27,-7.113992349e-29,1.348535523e-28,7.726539401e-27,5.775723938e-27,-8.765480902e-29,-3.719318152e-29,-2.131012328e-27,2.992481594e-27,2.417556799e-29,-1.468567409e-28,-8.414271448e-27,-1.049084536e-26,9.54568816e-29,-2.986893522e-28,-1.711363927e-26,4.147915614e-27,1.941480789e-28,0
0.126,0,2.135217087e-46,1.223389275e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.040852348e-28,5.963644661e-27,-1.890550319e-27,-6.765540259e-29,1.468421926e-28,8.413437891e-27,4.185304343e-27,-9.54474252e-29,-2.742639316e-29,-1.571416575e-27,4.19878459e-27,1.782715555e-29,-1.757919582e-28,-1.007213728e-26,-1.165163569e-26,1.142647729e-28,-2.854517648e-28,-1.635518138e-26,5.626613659e-27,1.855436471e-28,0
0.128,0,2.169244451e-46,1.242885518e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.009611522e-28,5.784647914e-27,-1.362863422e-27,-6.562474891e-29,1.539267407e-28,8.819352598e-27,3.18855372e-27,-1.000523815e-28,-1.978613411e-29,-1.133661977e-27,3.404490352e-27,1.286098717e-29,-1.963334312e-28,-1.124907698e-26,-9.071020632e-27,1.276167303e-28,-2.753481795e-28,-1.577628858e-26,4.458842093e-27,1.789763167e-28,0
0.13,0,2.203271815e-46,1.262381761e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,9.891241515e-29,5.66726393e-27,-8.190150204e-28,-6.429306985e-29,1.592945231e-28,9.126903873e-27,2.398600934e-27,-1.0354144e-28,-1.538237566e-29,-8.813452041e-28,1.364882631e-27,9.998544178e-30,-2.084617777e-28,-1.194398005e-26,-4.029142436e-27,1.355001555e-28,-2.697536866e-28,-1.545574775e-26,1.645662577e-27,1.753398963e-28,0
0.132,0,2.237299179e-46,1.281878005e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,9.797984819e-29,5.613831779e-27,-2.506776367e-28,-6.368690133e-29,1.631643582e-28,9.34862909e-27,1.648310535e-27,-1.060568328e-28,-1.580068326e-29,-9.053124645e-28,-1.155290198e-27,1.027044412e-29,-2.089678854e-28,-1.197297789e-26,2.030783934e-27,1.358291255e-28,-2.708207522e-28,-1.551688611e-26,-1.854636833e-27,1.76033489e-28,0
0.134,0,2.271326543e-46,1.301374248e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,9.823027215e-29,5.628180015e-27,3.563101019e-28,-6.38496769e-29,1.653481873e-28,9.473753281e-27,7.236652647e-28,-1.074763217e-28,-2.082982599e-29,-1.193461117e-27,-3.216019821e-27,1.35393869e-29,-1.980092624e-28,-1.134509504e-26,7.348934378e-27,1.287060206e-28,-2.784688559e-28,-1.595509017e-26,-4.874716866e-27,1.810047563e-28,0
0.136,0,2.305353907e-46,1.320870492e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,9.975126558e-29,5.715326519e-27,1.00839294e-27,-6.483832263e-29,1.652728386e-28,9.469436117e-27,-5.435961311e-28,-1.074273451e-28,-2.850907969e-29,-1.633449944e-27,-4.021131921e-27,1.85309018e-29,-1.790467524e-28,-1.025862325e-26,1.040761575e-26,1.16380389e-28,-2.904209221e-28,-1.663989312e-26,-6.402839364e-27,1.887735994e-28,0
0.138,0,2.339381271e-46,1.340366735e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.026209025e-28,5.879744603e-27,1.693015813e-27,-6.670358662e-29,1.621742692e-28,9.291901168e-27,-2.197464605e-27,-1.05413275e-28,-3.577255385e-29,-2.049616358e-27,-3.191578166e-27,2.325216e-29,-1.577336394e-28,-9.037471822e-27,1.041195014e-26,1.025268656e-28,-3.029240542e-28,-1.735626982e-26,-5.897152959e-27,1.969006352e-28,0
0.14,0,2.373408635e-46,1.359862979e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.068624711e-28,6.12276858e-27,2.373796475e-27,-6.946060618e-29,1.554008682e-28,8.903813882e-27,-4.120223021e-27,-1.010105643e-28,-3.948229262e-29,-2.262168733e-27,-9.034837537e-28,2.56634902e-29,-1.401142072e-28,-8.027952723e-27,7.538373673e-27,9.107423469e-29,-3.119235433e-28,-1.787190256e-26,-3.449667621e-27,2.027503031e-28,0
0.142,0,2.407435999e-46,1.379359222e-44,1.701368197e-45,-6.380130739e-48,0,0.2808969141,0.2808969141,0.2808969141,0.2808969141,4.440892099e-16,4.440892099e-16,1.580968632e-15,1.580968632e-15,0,0,8.881784197e-12,8.881784197e-12,0,0,1.124000992e-28,6.440051299e-27,2.99423859e-27,-7.306006446e-29,1.447240162e-28,8.292075321e-27,-6.049737575e-27,-9.407061052e-29,-3.751386308e-29,-2.149386028e-27,2.154904609e-27,2.4384011e-29,-1.307099926e-28,-7.489130919e-27,2.871477053e-27,8.496149522e-29,-3.143155564e-28,-1.800895482e-26,2.517463854e-28,2.043051117e-28,0
